No,Heartbeat,Temperature,Spo2,UserCode,GyroX,GyroY,GyroZ,Time,Label
17173,137,36.7,96,32,8.2,-2.34,4.21,2.55E+12,Sitting
17174,129,36.8,98,32,8.2,-2.37,4.18,2.55E+12,Sitting
17175,130,36.7,98,32,8.24,-2.41,4.1,2.55E+12,Sitting
17176,139,36.6,98,32,8.2,-2.37,4.14,2.55E+12,Sitting
17177,136,36.8,95,32,8.12,-2.26,4.29,2.55E+12,Sitting
17178,141,36.6,99,32,8.12,-2.41,4.14,2.55E+12,Sitting
17179,139,36.7,95,32,8.2,-2.34,4.14,2.55E+12,Sitting
17180,129,36.7,97,32,8.24,-2.49,4.14,2.55E+12,Sitting
17181,128,36.6,98,32,8.2,-2.34,4.02,2.55E+12,Sitting
17182,141,36.8,96,32,8.2,-2.41,4.18,2.55E+12,Sitting
17183,130,36.7,97,32,8.08,-2.53,4.1,2.55E+12,Sitting
17184,131,36.6,97,32,8.28,-2.3,4.18,2.55E+12,Sitting
17185,141,36.6,96,32,8.12,-2.37,4.21,2.55E+12,Sitting
17186,140,36.8,95,32,8.08,-2.37,4.21,2.55E+12,Sitting
17187,138,36.6,97,32,8.12,-2.37,4.21,2.55E+12,Sitting
17188,139,36.8,99,32,8.12,-2.41,4.18,2.55E+12,Sitting
17189,132,36.7,95,32,8.12,-2.34,4.25,2.55E+12,Sitting
17190,138,36.7,99,32,8.24,-2.41,4.14,2.55E+12,Sitting
17191,141,36.8,95,32,8.12,-2.45,4.1,2.55E+12,Sitting
17192,128,36.6,99,32,8.24,-2.37,4.1,2.55E+12,Sitting
17193,141,36.6,99,32,8.58,-1.99,4.21,2.55E+12,Sitting
17194,139,36.7,98,32,8.31,-2.3,4.44,2.55E+12,Sitting
17195,130,36.7,95,32,7.97,-2.79,3.99,2.55E+12,Sitting
17196,140,36.7,97,32,7.78,-2.75,3.99,2.55E+12,Sitting
17197,135,36.7,98,32,8.24,-2.68,4.1,2.55E+12,Sitting
17198,139,36.7,97,32,7.93,-2.68,4.18,2.55E+12,Sitting
17199,129,36.6,98,32,8.08,-2.53,4.18,2.55E+12,Sitting
17200,139,36.7,96,32,8.12,-2.6,4.14,2.55E+12,Sitting
17201,128,36.8,96,32,7.93,-2.79,4.14,2.55E+12,Sitting
17202,142,36.8,99,32,8.08,-2.79,4.06,2.55E+12,Sitting
17203,141,36.7,95,32,8.01,-2.79,4.14,2.55E+12,Sitting
17204,141,36.7,97,32,7.93,-2.79,4.1,2.55E+12,Sitting
17205,131,36.6,95,32,7.78,-2.87,4.18,2.55E+12,Sitting
17206,140,36.7,95,32,7.89,-2.75,4.18,2.55E+12,Sitting
17207,133,36.8,99,32,8.12,-2.72,4.21,2.55E+12,Sitting
17208,130,36.7,96,32,8.01,-2.79,4.14,2.55E+12,Sitting
17209,141,36.7,98,32,8.01,-2.72,4.18,2.55E+12,Sitting
17210,128,36.8,98,32,7.89,-2.87,4.1,2.55E+12,Sitting
17211,128,36.7,96,32,7.93,-2.75,4.21,2.55E+12,Sitting
17212,142,36.7,95,32,8.12,-2.72,4.21,2.55E+12,Sitting
17213,139,36.7,99,32,7.89,-2.75,4.21,2.55E+12,Sitting
17214,133,36.7,95,32,8.05,-2.68,4.21,2.55E+12,Sitting
17215,132,36.6,99,32,8.08,-2.87,4.14,2.55E+12,Sitting
17216,135,36.8,97,32,7.93,-2.83,4.14,2.55E+12,Sitting
17217,136,36.7,95,32,8.01,-2.75,4.21,2.55E+12,Sitting
17218,128,36.8,95,32,7.93,-2.72,4.18,2.55E+12,Sitting
17219,141,36.7,95,32,7.97,-2.72,4.21,2.55E+12,Sitting
17220,141,36.7,95,32,8.01,-2.79,4.1,2.55E+12,Sitting
17221,130,36.7,99,32,7.93,-2.79,4.1,2.55E+12,Sitting
17222,133,36.8,99,32,7.78,-2.83,4.21,2.55E+12,Sitting
17223,139,36.7,98,32,8.28,-2.49,4.21,2.55E+12,Sitting
17224,138,36.7,95,32,7.82,-2.68,4.21,2.55E+12,Sitting
17225,137,36.8,96,32,8.05,-2.53,4.18,2.55E+12,Sitting
17226,129,36.7,96,32,8.31,-2.6,4.21,2.55E+12,Sitting
17227,130,36.8,96,32,8.31,-2.6,4.21,2.55E+12,Sitting
17228,141,36.6,99,32,8.12,-2.49,4.14,2.55E+12,Sitting
17229,142,36.7,99,32,8.16,-2.53,4.14,2.55E+12,Sitting
17230,135,36.7,98,32,8.24,-2.41,4.14,2.55E+12,Sitting
17231,130,36.6,95,32,8.24,-2.34,4.18,2.55E+12,Sitting
17232,135,36.8,98,32,8.01,-2.41,4.18,2.55E+12,Sitting
17233,129,36.8,99,32,8.12,-2.45,4.14,2.55E+12,Sitting
17234,136,36.8,98,32,8.31,-2.34,4.21,2.55E+12,Sitting
17235,141,36.6,95,32,8.16,-2.41,4.14,2.55E+12,Sitting
17236,139,36.7,95,32,8.12,-2.49,4.1,2.55E+12,Sitting
17237,139,36.6,96,32,8.35,-2.34,4.14,2.55E+12,Sitting
17238,141,36.8,96,32,8.2,-2.37,4.18,2.55E+12,Sitting
17239,141,36.6,97,32,8.2,-2.34,4.21,2.55E+12,Sitting
17240,130,36.7,95,32,8.16,-2.34,4.21,2.55E+12,Sitting
17241,133,36.7,95,32,8.16,-2.26,4.18,2.55E+12,Sitting
17242,134,36.7,95,32,8.2,-2.34,4.1,2.55E+12,Sitting
17243,138,36.8,96,32,8.16,-2.37,4.21,2.55E+12,Sitting
17244,130,36.7,98,32,8.2,-2.37,4.18,2.55E+12,Sitting
17245,130,36.6,99,32,8.2,-2.3,4.14,2.55E+12,Sitting
17246,128,36.7,95,32,8.16,-2.34,4.18,2.55E+12,Sitting
17247,130,36.8,96,32,8.16,-2.37,4.21,2.55E+12,Sitting
17248,142,36.6,99,32,8.24,-2.34,4.14,2.55E+12,Sitting
17249,128,36.8,97,32,8.16,-2.37,4.14,2.55E+12,Sitting
17250,137,36.8,98,32,8.16,-2.41,4.14,2.55E+12,Sitting
17251,132,36.8,95,32,8.16,-2.45,4.14,2.55E+12,Sitting
17252,129,36.7,97,32,8.24,-2.34,4.14,2.55E+12,Sitting
17253,135,36.7,99,32,8.24,-2.34,4.14,2.55E+12,Sitting
17254,134,36.7,96,32,8.08,-2.45,4.18,2.55E+12,Sitting
17255,134,36.6,96,32,8.2,-2.45,4.14,2.55E+12,Sitting
17256,134,36.6,98,32,8.12,-2.37,4.14,2.55E+12,Sitting
17257,136,36.7,95,32,8.16,-2.41,4.18,2.55E+12,Sitting
17258,140,36.7,95,32,8.2,-2.45,4.21,2.55E+12,Sitting
17259,137,36.7,98,32,8.16,-2.41,4.18,2.56E+12,Sitting
17260,136,36.7,97,32,8.16,-2.41,4.21,2.56E+12,Sitting
17261,129,36.7,98,32,8.12,-2.37,4.18,2.56E+12,Sitting
17262,140,36.7,96,32,8.2,-2.41,4.14,2.56E+12,Sitting
17263,132,36.7,95,32,8.16,-2.37,4.14,2.56E+12,Sitting
17264,133,36.6,95,32,8.12,-2.41,4.18,2.56E+12,Sitting
17265,134,36.8,98,32,8.16,-2.37,4.21,2.56E+12,Sitting
17266,140,36.8,96,32,8.16,-2.41,4.18,2.56E+12,Sitting
17267,129,36.6,99,32,8.12,-2.37,4.18,2.56E+12,Sitting
17268,141,36.7,96,32,8.2,-2.37,4.18,2.56E+12,Sitting
17269,142,36.6,97,32,8.12,-2.41,4.18,2.56E+12,Sitting
17270,128,36.6,99,32,8.16,-2.37,4.18,2.56E+12,Sitting
17271,139,36.7,97,32,8.12,-2.41,4.21,2.56E+12,Sitting
17272,142,36.6,96,32,8.12,-2.37,4.18,2.56E+12,Sitting
17273,131,36.7,97,32,8.16,-2.37,4.18,2.56E+12,Sitting
17274,137,36.7,98,32,8.16,-2.37,4.21,2.56E+12,Sitting
17275,131,36.7,95,32,8.16,-2.41,4.18,2.56E+12,Sitting
17276,134,36.7,97,32,8.16,-2.37,4.21,2.56E+12,Sitting
17277,139,36.8,96,32,8.16,-2.41,4.21,2.56E+12,Sitting
17278,128,36.8,98,32,8.16,-2.37,4.14,2.56E+12,Sitting
17279,134,36.7,96,32,8.16,-2.37,4.18,2.56E+12,Sitting
17280,140,36.6,99,32,8.12,-2.37,4.18,2.56E+12,Sitting
17281,135,36.8,99,32,8.12,-2.41,4.18,2.56E+12,Sitting
17282,136,36.6,95,32,8.16,-2.41,4.18,2.56E+12,Sitting
17283,132,36.8,96,32,8.16,-2.41,4.14,2.56E+12,Sitting
17284,138,36.7,97,32,8.12,-2.41,4.14,2.56E+12,Sitting
17285,135,36.7,99,32,8.12,-2.41,4.18,2.56E+12,Sitting
17286,136,36.6,98,32,8.12,-2.41,4.21,2.56E+12,Sitting
17287,135,36.7,95,32,8.12,-2.37,4.21,2.56E+12,Sitting
17288,136,36.6,99,32,8.16,-2.37,4.14,2.56E+12,Sitting
17289,130,36.8,97,32,8.12,-2.37,4.18,2.56E+12,Sitting
17290,135,36.6,99,32,8.2,-2.37,4.18,2.56E+12,Sitting
17291,130,36.6,96,32,8.12,-2.41,4.21,2.56E+12,Sitting
17292,136,36.7,99,32,8.2,-2.37,4.21,2.56E+12,Sitting
17293,130,36.8,96,32,8.16,-2.41,4.18,2.56E+12,Sitting
17294,133,36.6,95,32,8.12,-2.37,4.18,2.56E+12,Sitting
17295,128,36.8,96,32,8.2,-2.41,4.14,2.56E+12,Sitting
17296,141,36.8,97,32,8.2,-2.41,4.18,2.56E+12,Sitting
17297,142,36.8,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17298,142,36.7,98,32,8.16,-2.41,4.21,2.56E+12,Sitting
17299,133,36.6,98,32,8.16,-2.41,4.18,2.56E+12,Sitting
17300,142,36.7,98,32,8.16,-2.41,4.14,2.56E+12,Sitting
17301,136,36.7,99,32,8.16,-2.37,4.25,2.56E+12,Sitting
17302,129,36.8,98,32,8.12,-2.41,4.18,2.56E+12,Sitting
17303,133,36.8,99,32,8.16,-2.41,4.14,2.56E+12,Sitting
17304,142,36.7,97,32,8.16,-2.41,4.18,2.56E+12,Sitting
17305,136,36.8,97,32,8.16,-2.41,4.14,2.56E+12,Sitting
17306,142,36.6,96,32,8.2,-2.41,4.18,2.56E+12,Sitting
17307,136,36.7,95,32,8.12,-2.37,4.18,2.56E+12,Sitting
17308,136,36.8,99,32,8.16,-2.41,4.18,2.56E+12,Sitting
17309,137,36.8,98,32,8.2,-2.41,4.18,2.56E+12,Sitting
17310,139,36.7,95,32,8.2,-2.37,4.21,2.56E+12,Sitting
17311,137,36.7,96,32,8.16,-2.41,4.14,2.56E+12,Sitting
17312,128,36.7,97,32,8.2,-2.41,4.14,2.56E+12,Sitting
17313,132,36.8,95,32,8.16,-2.41,4.14,2.56E+12,Sitting
17314,132,36.6,96,32,8.2,-2.37,4.18,2.56E+12,Sitting
17315,135,36.8,97,32,8.2,-2.37,4.18,2.56E+12,Sitting
17316,138,36.6,95,32,8.16,-2.41,4.18,2.56E+12,Sitting
17317,135,36.8,99,32,8.16,-2.41,4.14,2.56E+12,Sitting
17318,141,36.8,97,32,8.2,-2.37,4.14,2.56E+12,Sitting
17319,129,36.7,96,32,8.16,-2.41,4.18,2.56E+12,Sitting
17320,141,36.8,95,32,8.24,-2.37,4.1,2.56E+12,Sitting
17321,130,36.8,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17322,129,36.6,98,32,8.16,-2.45,4.14,2.56E+12,Sitting
17323,137,36.8,96,32,8.16,-2.41,4.18,2.56E+12,Sitting
17324,129,36.8,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17325,136,36.8,95,32,8.2,-2.34,4.18,2.56E+12,Sitting
17326,142,36.7,95,32,8.16,-2.41,4.18,2.56E+12,Sitting
17327,142,36.7,97,32,8.16,-2.37,4.18,2.56E+12,Sitting
17328,135,36.6,99,32,8.16,-2.37,4.14,2.56E+12,Sitting
17329,140,36.7,95,32,8.16,-2.37,4.21,2.56E+12,Sitting
17330,137,36.7,96,32,8.12,-2.41,4.18,2.56E+12,Sitting
17331,142,36.7,96,32,8.16,-2.34,4.14,2.56E+12,Sitting
17332,128,36.7,99,32,8.16,-2.37,4.18,2.56E+12,Sitting
17333,138,36.7,99,32,8.16,-2.41,4.18,2.56E+12,Sitting
17334,131,36.8,99,32,8.2,-2.37,4.18,2.56E+12,Sitting
17335,133,36.7,95,32,8.12,-2.45,4.18,2.56E+12,Sitting
17336,131,36.8,95,32,8.2,-2.41,4.1,2.56E+12,Sitting
17337,137,36.8,95,32,8.24,-2.37,4.18,2.56E+12,Sitting
17338,131,36.8,95,32,8.16,-2.41,4.18,2.56E+12,Sitting
17339,129,36.7,96,32,8.16,-2.41,4.21,2.56E+12,Sitting
17340,137,36.8,98,32,8.2,-2.41,4.14,2.56E+12,Sitting
17341,133,36.7,97,32,8.2,-2.37,4.1,2.56E+12,Sitting
17342,128,36.7,96,32,8.2,-2.37,4.14,2.56E+12,Sitting
17343,133,36.7,95,32,8.16,-2.37,4.1,2.56E+12,Sitting
17344,137,36.8,95,32,8.16,-2.37,4.18,2.56E+12,Sitting
17345,129,36.8,99,32,8.2,-2.41,4.14,2.56E+12,Sitting
17346,141,36.7,96,32,8.16,-2.41,4.18,2.56E+12,Sitting
17347,131,36.8,98,32,8.16,-2.45,4.18,2.56E+12,Sitting
17348,137,36.6,99,32,8.2,-2.34,4.18,2.56E+12,Sitting
17349,138,36.7,96,32,8.16,-2.37,4.14,2.56E+12,Sitting
17350,133,36.7,98,32,8.2,-2.37,4.14,2.56E+12,Sitting
17351,130,36.6,95,32,8.2,-2.41,4.21,2.56E+12,Sitting
17352,131,36.7,98,32,8.2,-2.3,4.25,2.56E+12,Sitting
17353,142,36.8,97,32,8.12,-2.41,4.18,2.56E+12,Sitting
17354,136,36.6,97,32,8.16,-2.41,4.14,2.56E+12,Sitting
17355,129,36.7,95,32,8.16,-2.41,4.14,2.56E+12,Sitting
17356,142,36.8,97,32,8.16,-2.37,4.21,2.56E+12,Sitting
17357,132,36.6,99,32,8.16,-2.34,4.21,2.56E+12,Sitting
17358,128,36.8,97,32,8.16,-2.37,4.18,2.56E+12,Sitting
17359,135,36.7,96,32,8.2,-2.41,4.18,2.56E+12,Sitting
17360,135,36.7,98,32,8.2,-2.37,4.14,2.56E+12,Sitting
17361,142,36.8,99,32,8.16,-2.45,4.18,2.56E+12,Sitting
17362,131,36.8,99,32,8.16,-2.41,4.14,2.56E+12,Sitting
17363,129,36.6,98,32,8.12,-2.37,4.21,2.56E+12,Sitting
17364,138,36.7,95,32,8.12,-2.37,4.18,2.56E+12,Sitting
17365,132,36.8,97,32,8.16,-2.41,4.14,2.56E+12,Sitting
17366,142,36.7,98,32,8.2,-2.41,4.18,2.56E+12,Sitting
17367,134,36.8,99,32,8.2,-2.37,4.14,2.56E+12,Sitting
17368,131,36.6,96,32,8.2,-2.37,4.14,2.56E+12,Sitting
17369,133,36.7,99,32,8.12,-2.37,4.14,2.56E+12,Sitting
17370,132,36.8,98,32,8.16,-2.45,4.18,2.56E+12,Sitting
17371,132,36.7,97,32,8.12,-2.37,4.18,2.56E+12,Sitting
17372,132,36.7,98,32,8.12,-2.37,4.18,2.56E+12,Sitting
17373,134,36.6,97,32,8.12,-2.41,4.18,2.56E+12,Sitting
17374,134,36.6,95,32,8.12,-2.41,4.18,2.56E+12,Sitting
17375,128,36.7,99,32,8.2,-2.37,4.1,2.56E+12,Sitting
17376,136,36.6,96,32,8.2,-2.37,4.18,2.56E+12,Sitting
17377,129,36.7,95,32,8.12,-2.34,4.18,2.56E+12,Sitting
17378,142,36.7,95,32,8.16,-2.37,4.18,2.56E+12,Sitting
17379,129,36.7,97,32,8.12,-2.37,4.14,2.56E+12,Sitting
17380,129,36.7,99,32,8.16,-2.41,4.18,2.56E+12,Sitting
17381,138,36.8,98,32,8.2,-2.34,4.14,2.56E+12,Sitting
17382,141,36.7,95,32,8.16,-2.37,4.21,2.56E+12,Sitting
17383,133,36.8,96,32,8.16,-2.41,4.18,2.56E+12,Sitting
17384,128,36.7,96,32,8.16,-2.37,4.25,2.56E+12,Sitting
17385,139,36.7,95,32,8.16,-2.37,4.21,2.56E+12,Sitting
17386,142,36.6,96,32,8.12,-2.37,4.18,2.56E+12,Sitting
17387,140,36.8,98,32,8.16,-2.37,4.14,2.56E+12,Sitting
17388,130,36.7,96,32,8.16,-2.37,4.18,2.56E+12,Sitting
17389,141,36.7,99,32,8.12,-2.37,4.18,2.56E+12,Sitting
17390,133,36.7,95,32,8.2,-2.41,4.21,2.56E+12,Sitting
17391,128,36.6,97,32,8.16,-2.37,4.18,2.56E+12,Sitting
17392,135,36.7,96,32,8.12,-2.37,4.14,2.56E+12,Sitting
17393,133,36.6,99,32,8.12,-2.41,4.1,2.56E+12,Sitting
17394,133,36.7,97,32,8.2,-2.37,4.21,2.56E+12,Sitting
17395,130,36.7,99,32,8.16,-2.37,4.18,2.56E+12,Sitting
17396,137,36.7,95,32,8.12,-2.37,4.21,2.56E+12,Sitting
17397,130,36.6,96,32,8.12,-2.41,4.14,2.56E+12,Sitting
17398,137,36.7,95,32,8.16,-2.37,4.18,2.56E+12,Sitting
17399,129,36.7,95,32,8.2,-2.37,4.18,2.56E+12,Sitting
17400,131,36.7,99,32,8.12,-2.37,4.18,2.56E+12,Sitting
17401,137,36.7,97,32,8.12,-2.37,4.18,2.56E+12,Sitting
17402,128,36.8,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17403,130,36.7,99,32,8.16,-2.37,4.18,2.56E+12,Sitting
17404,133,36.6,95,32,8.24,-2.34,4.18,2.56E+12,Sitting
17405,130,36.8,95,32,8.16,-2.41,4.21,2.56E+12,Sitting
17406,133,36.8,96,32,8.12,-2.41,4.14,2.56E+12,Sitting
17407,129,36.7,96,32,8.2,-2.37,4.21,2.56E+12,Sitting
17408,129,36.8,97,32,8.2,-2.37,4.18,2.56E+12,Sitting
17409,133,36.8,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17410,137,36.8,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17411,132,36.8,96,32,8.12,-2.41,4.18,2.56E+12,Sitting
17412,129,36.7,98,32,8.16,-2.37,4.21,2.56E+12,Sitting
17413,141,36.7,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17414,141,36.8,97,32,8.16,-2.41,4.18,2.56E+12,Sitting
17415,141,36.6,96,32,8.2,-2.37,4.21,2.56E+12,Sitting
17416,133,36.8,96,32,8.16,-2.37,4.18,2.56E+12,Sitting
17417,128,36.6,99,32,8.12,-2.37,4.21,2.56E+12,Sitting
17418,132,36.6,97,32,8.2,-2.41,4.18,2.56E+12,Sitting
17419,138,36.7,98,32,8.16,-2.41,4.14,2.56E+12,Sitting
17420,132,36.8,98,32,8.12,-2.37,4.18,2.56E+12,Sitting
17421,140,36.7,95,32,8.2,-2.41,4.18,2.56E+12,Sitting
17422,137,36.6,95,32,8.16,-2.37,4.14,2.56E+12,Sitting
17423,138,36.7,99,32,8.16,-2.37,4.18,2.56E+12,Sitting
17424,142,36.8,97,32,8.2,-2.37,4.18,2.56E+12,Sitting
17425,139,36.7,97,32,8.12,-2.45,4.14,2.56E+12,Sitting
17426,128,36.8,96,32,8.2,-2.41,4.18,2.56E+12,Sitting
17427,142,36.7,98,32,8.16,-2.37,4.21,2.56E+12,Sitting
17428,134,36.6,97,32,8.12,-2.37,4.18,2.56E+12,Sitting
17429,128,36.6,99,32,8.2,-2.37,4.18,2.56E+12,Sitting
17430,135,36.7,97,32,8.2,-2.41,4.18,2.56E+12,Sitting
17431,132,36.7,95,32,8.12,-2.37,4.21,2.56E+12,Sitting
17432,136,36.8,99,32,8.2,-2.41,4.18,2.56E+12,Sitting
17433,134,36.6,97,32,8.16,-2.37,4.21,2.56E+12,Sitting
17434,129,36.6,97,32,8.2,-2.37,4.18,2.56E+12,Sitting
17435,141,36.7,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17436,134,36.7,95,32,8.16,-2.41,4.18,2.56E+12,Sitting
17437,140,36.8,96,32,8.16,-2.37,4.14,2.56E+12,Sitting
17438,130,36.6,95,32,8.16,-2.37,4.18,2.56E+12,Sitting
17439,141,36.7,99,32,8.2,-2.45,4.18,2.56E+12,Sitting
17440,139,36.6,98,32,8.16,-2.37,4.18,2.56E+12,Sitting
17441,128,36.7,99,32,8.16,-2.34,4.18,2.56E+12,Sitting
17442,142,36.7,98,32,8.2,-2.37,4.18,2.56E+12,Sitting
17443,135,36.8,98,32,8.16,-2.37,4.21,2.56E+12,Sitting
17444,138,36.7,98,32,8.12,-2.41,4.21,2.56E+12,Sitting
17445,128,36.8,97,32,8.16,-2.34,4.18,2.56E+12,Sitting
17446,129,36.7,98,32,8.2,-2.37,4.21,2.56E+12,Sitting
17447,138,36.7,98,32,8.16,-2.41,4.14,2.56E+12,Sitting
17448,129,36.7,98,32,8.16,-2.41,4.21,2.56E+12,Sitting
17449,136,36.7,97,32,8.16,-2.37,4.18,2.56E+12,Sitting
17450,138,36.7,96,32,8.16,-2.41,4.18,2.56E+12,Sitting
17451,133,36.7,98,32,8.16,-2.37,4.21,2.56E+12,Sitting
17452,131,36.8,96,32,8.12,-2.37,4.21,2.56E+12,Sitting
17453,130,36.7,99,32,8.16,-2.41,4.18,2.56E+12,Sitting
17454,137,36.7,98,32,8.16,-2.41,4.21,2.56E+12,Sitting
17455,135,36.8,99,32,8.16,-2.41,4.18,2.56E+12,Sitting
17456,140,36.7,95,32,8.16,-2.37,4.21,2.56E+12,Sitting
17457,130,36.8,98,32,8.12,-2.41,4.21,2.56E+12,Sitting
17458,140,36.6,95,32,8.16,-2.37,4.21,2.57E+12,Sitting
17459,137,36.6,96,32,8.12,-2.37,4.14,2.57E+12,Sitting
17460,135,36.7,96,32,8.12,-2.41,4.21,2.57E+12,Sitting
17461,136,36.7,98,32,8.16,-2.41,4.21,2.57E+12,Sitting
17462,133,36.8,95,32,8.16,-2.37,4.18,2.57E+12,Sitting
17463,132,36.8,99,32,8.16,-2.37,4.18,2.57E+12,Sitting
17464,129,36.7,97,32,8.16,-2.34,4.18,2.57E+12,Sitting
17465,141,36.6,96,32,8.12,-2.37,4.21,2.57E+12,Sitting
17466,141,36.7,97,32,8.12,-2.37,4.18,2.57E+12,Sitting
17467,138,36.6,95,32,8.12,-2.37,4.18,2.57E+12,Sitting
17468,141,36.7,95,32,8.16,-2.37,4.18,2.57E+12,Sitting
17469,130,36.7,95,32,8.16,-2.37,4.18,2.57E+12,Sitting
17470,139,36.7,99,32,8.16,-2.34,4.21,2.57E+12,Sitting
17471,140,36.6,95,32,8.12,-2.41,4.21,2.57E+12,Sitting
17472,135,36.7,98,32,8.12,-2.37,4.18,2.57E+12,Sitting
17473,138,36.7,95,32,8.16,-2.37,4.21,2.57E+12,Sitting
17474,137,36.6,99,32,8.16,-2.37,4.21,2.57E+12,Sitting
17475,138,36.7,99,32,8.12,-2.41,4.18,2.57E+12,Sitting
17476,139,36.7,98,32,8.2,-2.37,4.21,2.57E+12,Sitting
17477,128,36.6,96,32,8.12,-2.37,4.18,2.57E+12,Sitting
17478,135,36.6,98,32,8.12,-2.34,4.21,2.57E+12,Sitting
17479,139,36.7,99,32,8.08,-2.37,4.21,2.57E+12,Sitting
17480,135,36.6,97,32,8.16,-2.41,4.18,2.57E+12,Sitting
17481,141,36.7,99,32,8.16,-2.41,4.21,2.57E+12,Sitting
17482,138,36.8,96,32,8.16,-2.41,4.1,2.57E+12,Sitting
17483,137,36.6,95,32,8.16,-2.41,4.14,2.57E+12,Sitting
17484,129,36.7,95,32,8.12,-2.37,4.18,2.57E+12,Sitting
17485,129,36.6,97,32,8.16,-2.37,4.18,2.57E+12,Sitting
17486,130,36.6,96,32,8.16,-2.37,4.18,2.57E+12,Sitting
17487,142,36.8,97,32,8.16,-2.41,4.1,2.57E+12,Sitting
17488,141,36.6,99,32,8.16,-2.37,4.18,2.57E+12,Sitting
17489,134,36.8,99,32,8.2,-2.34,4.1,2.57E+12,Sitting
17490,135,36.7,99,32,8.2,-2.41,4.1,2.57E+12,Sitting
17491,133,36.7,97,32,8.24,-2.34,4.1,2.57E+12,Sitting
17492,135,36.8,95,32,8.16,-2.37,4.14,2.57E+12,Sitting
17493,129,36.6,99,32,8.2,-2.41,4.14,2.57E+12,Sitting
17494,131,36.7,99,32,8.2,-2.37,4.14,2.57E+12,Sitting
17495,134,36.7,99,32,8.16,-2.37,4.14,2.57E+12,Sitting
17496,142,36.7,97,32,8.2,-2.34,4.18,2.57E+12,Sitting
17497,136,36.7,98,32,8.2,-2.34,4.14,2.57E+12,Sitting
17498,131,36.7,98,32,8.2,-2.37,4.14,2.57E+12,Sitting
17499,140,36.7,99,32,8.2,-2.37,4.18,2.57E+12,Sitting
17500,136,36.6,99,32,8.2,-2.37,4.14,2.57E+12,Sitting
17501,131,36.7,98,32,8.24,-2.34,4.1,2.57E+12,Sitting
17502,134,36.8,96,32,8.24,-2.37,4.14,2.57E+12,Sitting
17503,135,36.7,99,32,8.24,-2.41,4.06,2.57E+12,Sitting
17504,133,36.8,97,32,8.16,-2.37,4.06,2.57E+12,Sitting
17505,139,36.7,97,32,8.2,-2.37,4.14,2.57E+12,Sitting
17506,137,36.7,99,32,8.2,-2.37,4.14,2.57E+12,Sitting
17507,128,36.8,99,32,8.24,-2.37,4.18,2.57E+12,Sitting
17508,129,36.6,98,32,8.24,-2.37,4.14,2.57E+12,Sitting
17509,133,36.7,96,32,8.24,-2.41,4.14,2.57E+12,Sitting
17510,128,36.7,96,32,8.2,-2.34,4.1,2.57E+12,Sitting
17511,131,36.8,97,32,8.2,-2.37,4.14,2.57E+12,Sitting
17512,134,36.8,97,32,8.2,-2.37,4.1,2.57E+12,Sitting
17513,135,36.8,98,32,8.2,-2.34,4.14,2.57E+12,Sitting
17514,132,36.7,98,32,8.16,-2.34,4.18,2.57E+12,Sitting
17515,135,36.7,99,32,8.2,-2.37,4.14,2.57E+12,Sitting
17516,128,36.8,97,32,8.12,-2.37,4.18,2.57E+12,Sitting
17517,130,36.7,99,32,8.16,-2.37,4.14,2.57E+12,Sitting
17518,130,36.7,96,32,8.16,-2.37,4.14,2.57E+12,Sitting
17519,132,36.7,99,32,8.2,-2.37,4.18,2.57E+12,Sitting
17520,140,36.7,96,32,8.2,-2.37,4.18,2.57E+12,Sitting
17521,132,36.8,99,32,8.2,-2.34,4.18,2.57E+12,Sitting
17522,132,36.7,95,32,8.16,-2.34,4.1,2.57E+12,Sitting
17523,135,36.6,95,32,8.2,-2.37,4.1,2.57E+12,Sitting
17524,129,36.7,99,32,8.16,-2.37,4.06,2.57E+12,Sitting
17525,129,36.7,98,32,8.2,-2.34,4.1,2.57E+12,Sitting
17526,136,36.7,95,32,8.2,-2.37,4.14,2.57E+12,Sitting
17527,136,36.8,98,32,8.16,-2.37,4.14,2.57E+12,Sitting
17528,136,36.8,98,32,8.2,-2.37,4.14,2.57E+12,Sitting
17529,140,36.7,99,32,8.2,-2.34,4.14,2.57E+12,Sitting
17530,138,36.7,96,32,8.24,-2.37,4.1,2.57E+12,Sitting
17531,142,36.7,96,32,8.24,-2.37,4.18,2.57E+12,Sitting
17532,130,36.8,98,32,8.2,-2.37,4.18,2.57E+12,Sitting
17533,142,36.7,95,32,8.24,-2.37,4.14,2.57E+12,Sitting
17534,130,36.6,98,32,8.2,-2.37,4.14,2.57E+12,Sitting
17535,131,36.7,99,32,8.24,-2.37,4.18,2.57E+12,Sitting
17536,133,36.7,98,32,8.2,-2.37,4.14,2.57E+12,Sitting
17537,133,36.7,99,32,8.24,-2.41,4.14,2.57E+12,Sitting
17538,138,36.6,97,32,8.2,-2.37,4.14,2.57E+12,Sitting
17539,139,36.6,95,32,8.2,-2.34,4.1,2.57E+12,Sitting
